Into the Wild--;,Sean Penn--;,2007--;,"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.--;,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone--;,http://ia.media-imdb.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_SX300.jpg--;
Ip Man--;,Wilson Yip--;,2008--;,"During the Japanese invasion of 1937 a wealthy martial artist if forced to leave his home and work to support his family, he reluctantly agrees to train others in Wing Chun for self-defense.--;,"Donnie Yen, Simon Yam, Ka Tung Lam, Siu-Wong Fan--;,http://ia.media-imdb.com/images/M/MV5BMjE0NDUzMDcyOF5BMl5BanBnXkFtZTcwNzAxMTA2Mw@@._V1_SX300.jpg--;
Iron Man 2--;,Jon Favreau--;,2010--;,"With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.--;,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Scarlett Johansson--;,http://ia.media-imdb.com/images/M/MV5BMTM0MDgwNjMyMl5BMl5BanBnXkFtZTcwNTg3NzAzMw@@._V1_SX300.jpg--;
Iron Man 3--;,Shane Black--;,2013--;,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.--;,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Guy Pearce--;,http://ia.media-imdb.com/images/M/MV5BMTkzMjEzMjY1M15BMl5BanBnXkFtZTcwNTMxOTYyOQ@@._V1_SX300.jpg--;
Iron Man--;,Jon Favreau--;,2008--;,"After being held captive in an Afghan cave, a billionaire engineer creates a unique weaponized suit of armor to fight evil.--;,"Robert Downey Jr., Terrence Howard, Jeff Bridges, Gwyneth Paltrow--;,http://ia.media-imdb.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_SX300.jpg--;
It Happened One Night--;,Frank Capra--;,1934--;,"A spoiled heiress, running away from her family, is helped by a man who is actually a reporter in need of a story.--;,"Clark Gable, Claudette Colbert, Walter Connolly, Roscoe Karns--;,http://ia.media-imdb.com/images/M/MV5BMTczOTQ1MTQ4MF5BMl5BanBnXkFtZTcwODI2MDk4OQ@@._V1_SX300.jpg--;
It's a Wonderful Life--;,Frank Capra--;,1946--;,An angel helps a compassionate but despairingly frustrated businessman by showing what life would have been like if he never existed.--;,"James Stewart, Donna Reed, Lionel Barrymore, Thomas Mitchell--;,http://ia.media-imdb.com/images/M/MV5BMTMzMzY5NDc4M15BMl5BanBnXkFtZTcwMzc4NjIxNw@@._V1_SX300.jpg--;
Jason Bourne--;,Andrew Kyle Bacon--;,2012--;,N/A--;,"Sarah Lynn Frank, Teresa Garrison, Ron Preston--;,http://ia.media-imdb.com/images/M/MV5BMTY5MjU0NjA0NV5BMl5BanBnXkFtZTgwNDkyODU5NzE@._V1_SX300.jpg--;
Jaws--;,Steven Spielberg--;,1975--;,"When a gigantic great white shark begins to menace the small island community of Amity, a police chief, a marine scientist and a grizzled fisherman set out to stop it.--;,"Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary--;,http://ia.media-imdb.com/images/M/MV5BNDcxODkyMjY4MF5BMl5BanBnXkFtZTgwOTk5NTc5MDE@._V1_SX300.jpg--;
Judgment at Nuremberg--;,Stanley Kramer--;,1961--;,"In 1948, an American court in occupied Germany tries four Nazi judges for war crimes.--;,"Spencer Tracy, Burt Lancaster, Richard Widmark, Marlene Dietrich--;,http://ia.media-imdb.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@._V1_SX300.jpg--;
Jurassic Park--;,Steven Spielberg--;,1993--;,"During a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok.--;,"Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough--;,http://ia.media-imdb.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_SX300.jpg--;
Jurassic World--;,Colin Trevorrow--;,2015--;,A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction--a genetically modified giant stealth killing machine--escapes containment and goes on a killing spree.--;,"Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio--;,http://ia.media-imdb.com/images/M/MV5BMTQ5MTE0MTk3Nl5BMl5BanBnXkFtZTgwMjczMzk2NTE@._V1_SX300.jpg--;
Kill Bill: Vol. 1--;,Quentin Tarantino--;,2003--;,The Bride wakens from a four-year coma. The child she carried in her womb is gone. Now she must wreak vengeance on the team of assassins who betrayed her - a team she was once part of.--;,"Uma Thurman, Lucy Liu, Vivica A. Fox, Daryl Hannah--;,http://ia.media-imdb.com/images/M/MV5BMTU1NDg1Mzg4M15BMl5BanBnXkFtZTYwMDExOTc3._V1_SX300.jpg--;
Kind Hearts and Coronets--;,Robert Hamer--;,1949--;,A distant poor relative of the Duke of D'Ascoyne plots to inherit the title by murdering the eight other heirs who stand ahead of him in the line of succession.--;,"Dennis Price, Valerie Hobson, Joan Greenwood, Alec Guinness--;,"http://ia.media-imdb.com/images/M/MV5BMTUyMzg2MTQ2NV5BMl5BanBnXkFtZTcwMTQxODEzMQ@@._V1._CR10,26,332,469_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg--;
Kiss Kiss Bang Bang--;,Shane Black--;,2005--;,"A murder mystery brings together a private eye, a struggling actress, and a thief masquerading as an actor.--;,"Robert Downey Jr., Val Kilmer, Michelle Monaghan, Corbin Bernsen--;,http://ia.media-imdb.com/images/M/MV5BMTY5NDExMDA3M15BMl5BanBnXkFtZTYwNTc2MzA3._V1_SX300.jpg--;
Knight of Cups--;,Terrence Malick--;,2015--;,A writer indulging in all that Los Angeles and Las Vegas has to offer undertakes a search for love and self via a series of adventures with six different women.--;,"Christian Bale, Cate Blanchett, Natalie Portman, Brian Dennehy--;,http://ia.media-imdb.com/images/M/MV5BMjQyOTcwODIyNF5BMl5BanBnXkFtZTgwMDE4OTI4NzE@._V1_SX300.jpg--;
L.A. Confidential--;,Curtis Hanson--;,1997--;,"As corruption grows in 1950s LA, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.--;,"Kevin Spacey, Russell Crowe, Guy Pearce, James Cromwell--;,http://ia.media-imdb.com/images/M/MV5BMjMzOTc2MDI3N15BMl5BanBnXkFtZTgwNTE4Njc3NjE@._V1_SX300.jpg--;
La Haine--;,Mathieu Kassovitz--;,1995--;,24 hours in the lives of three young men in the French suburbs the day after a violent riot.--;,"Vincent Cassel, Hubert Koundé, Saïd Taghmaoui, Abdel Ahmed Ghili--;,http://ia.media-imdb.com/images/M/MV5BMTY3OTAyOTMyM15BMl5BanBnXkFtZTcwNTMxMTI0MQ@@._V1_SX300.jpg--;
Lagaan: Once Upon a Time in India--;,Ashutosh Gowariker--;,2001--;,The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.--;,"Aamir Khan, Gracy Singh, Rachel Shelley, Paul Blackthorne--;,http://ia.media-imdb.com/images/M/MV5BMTIwODMwMzA5Ml5BMl5BanBnXkFtZTcwMTQxNTEyMQ@@._V1_SX300.jpg--;
Lawrence of Arabia--;,David Lean--;,1962--;,"The story of TE Lawrence, the English officer who successfully united and lead the diverse, often warring, Arab tribes during World War 1 in order to fight the Turks.--;,"Peter O'Toole, Alec Guinness, Anthony Quinn, Jack Hawkins--;,http://ia.media-imdb.com/images/M/MV5BMzAwMjM4NzA2OV5BMl5BanBnXkFtZTcwMDI0NzAwMQ@@._V1_SX300.jpg--;
Léon: The Professional--;,Luc Besson--;,1994--;,"Mathilda, a 12-year-old girl, is reluctantly taken in by Léon, a professional assassin, after her family is murdered. Léon and Mathilda form an unusual relationship, as she becomes his protégée and learns the assassin's trade.--;,"Jean Reno, Gary Oldman, Natalie Portman, Danny Aiello--;,http://ia.media-imdb.com/images/M/MV5BMTgzMzg4MDkwNF5BMl5BanBnXkFtZTcwODAwNDg3OA@@._V1_SX300.jpg--;
Less Than Zero--;,Marek Kanievska--;,1987--;,"A college freshman returns to L.A. for the holidays at his ex-girlfriend's request, but discovers that his former best friend has an out-of-control drug habit.--;,"Andrew McCarthy, Jami Gertz, Robert Downey Jr., James Spader--;,http://ia.media-imdb.com/images/M/MV5BODk5NzQ1NDk1Nl5BMl5BanBnXkFtZTgwODI1NjcxMTE@._V1_SX300.jpg--;
License to Kill--;,Jud Taylor--;,1984--;,A grieving family whose daughter was killed in a car crash with a drunken driver is outraged and frustrated as they encounter the inevitable bureaucratic delays in bringing the case to ...--;,"James Farentino, Penny Fuller, Don Murray, Millie Perkins--;,http://ia.media-imdb.com/images/M/MV5BZjA0Y2UwMzItMWM3MS00YjMwLTllMTMtYzIyNGZlZTY3YjFhXkEyXkFqcGdeQXVyMTIxMDUyOTI@._V1_SX300.jpg--;
Life Is Beautiful--;,Roberto Benigni--;,1997--;,"When an open-minded Jewish librarian and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.--;,"Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano--;,http://ia.media-imdb.com/images/M/MV5BMTQwMTM2MjE4Ml5BMl5BanBnXkFtZTgwODQ2NTYxMTE@._V1_SX300.jpg--;
Life of Brian--;,Terry Jones--;,1979--;,"Brian is born on the original Christmas, in the stable next door. He spends his life being mistaken for a messiah.--;,"Graham Chapman, John Cleese, Terry Gilliam, Eric Idle--;,http://ia.media-imdb.com/images/M/MV5BMTM2NjQ4NDA0MV5BMl5BanBnXkFtZTcwMjM0Njk3OA@@._V1_SX300.jpg--;
Lock, Stock and Two Smoking Barrels--;,Guy Ritchie--;,1998--;,A botched card game in London triggers four friends, thugs, weed-growers, hard gangsters, loan sharks and debt collectors to collide with each other in a series of unexpected events, all for the sake of weed, cash and two antique shotguns.--;,Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham--;,http://ia.media-imdb.com/images/M/MV5BMTU4MTM1MjUxMF5BMl5BanBnXkFtZTYwOTEzODY4._V1_SX300.jpg--;
Mad Max: Fury Road--;,George Miller--;,2015--;,"A woman rebels against a tyrannical ruler in postapocalyptic Australia in search for her home-land with the help of a group of female prisoners, a psychotic worshipper, and a drifter named Max.--;,"Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne--;,http://ia.media-imdb.com/images/M/MV5BMTUyMTE0ODcxNF5BMl5BanBnXkFtZTgwODE4NDQzNTE@._V1_SX300.jpg--;
Mad Max: Fury Road--;,George Miller--;,2015--;,"A woman rebels against a tyrannical ruler in postapocalyptic Australia in search for her home-land with the help of a group of female prisoners, a psychotic worshipper, and a drifter named Max.--;,"Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne--;,http://ia.media-imdb.com/images/M/MV5BMTUyMTE0ODcxNF5BMl5BanBnXkFtZTgwODE4NDQzNTE@._V1_SX300.jpg--;
Man of Steel--;,Zack Snyder--;,2013--;,"Clark Kent, one of the last of an extinguished race disguised as an unremarkable human, is forced to reveal his identity when Earth is invaded by an army of survivors who threaten to bring the planet to the brink of destruction.--;,"Henry Cavill, Amy Adams, Michael Shannon, Diane Lane--;,http://ia.media-imdb.com/images/M/MV5BMjI5OTYzNjI0Ml5BMl5BanBnXkFtZTcwMzM1NDA1OQ@@._V1_SX300.jpg--;
Mary and Max--;,Adam Elliot--;,2009--;,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.--;,"Toni Collette, Philip Seymour Hoffman, Barry Humphries, Eric Bana--;,http://ia.media-imdb.com/images/M/MV5BMTQ1NDIyNTA1Nl5BMl5BanBnXkFtZTcwMjc2Njk3OA@@._V1_SX300.jpg--;
Memento--;,Christopher Nolan--;,2000--;,A man creates a strange system to help him remember things; so he can hunt for the murderer of his wife without his short-term memory loss being an obstacle.--;,"Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior--;,http://ia.media-imdb.com/images/M/MV5BMTc4MjUxNDAwN15BMl5BanBnXkFtZTcwMDMwNDg3OA@@._V1_SX300.jpg--;
Memories of Murder--;,Joon-ho Bong--;,2003--;,"In 1986, in the province of Gyunggi, in South Korea, a second young and beautiful woman is found dead, raped and tied and gagged with her underwear. Detective Park Doo-Man and Detective Cho...--;,"Kang-ho Song, Sang-kyung Kim, Roe-ha Kim, Jae-ho Song--;,http://ia.media-imdb.com/images/M/MV5BMTI5OTA5MTI3OF5BMl5BanBnXkFtZTcwMjQyNzYzMQ@@._V1_SX300.jpg--;
Metropolis--;,Fritz Lang--;,1927--;,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.--;,"Alfred Abel, Gustav Fröhlich, Rudolf Klein-Rogge, Fritz Rasp--;,http://ia.media-imdb.com/images/M/MV5BNDAzNTkyODg1MF5BMl5BanBnXkFtZTgwMDA3NDkwMDE@._V1_SX300.jpg--;
Million Dollar Baby--;,Clint Eastwood--;,2004--;,A determined woman works with a hardened boxing trainer to become a professional.--;,"Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel--;,http://ia.media-imdb.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_SX300.jpg--;
Minions--;,"Kyle Balda, Pierre Coffin--;,2015--;,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.--;,"Sandra Bullock, Jon Hamm, Michael Keaton, Allison Janney--;,http://ia.media-imdb.com/images/M/MV5BMTg2MTMyMzU0M15BMl5BanBnXkFtZTgwOTU3ODk4NTE@._V1_SX300.jpg--;
Modern Times--;,Charles Chaplin--;,1936--;,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.--;,"Charles Chaplin, Paulette Goddard, Henry Bergman, Tiny Sandford--;,http://ia.media-imdb.com/images/M/MV5BMjAyMTkxNjI5OF5BMl5BanBnXkFtZTYwMjI2MjA5._V1_SX300.jpg--;
Monsters, Inc.--;,"Pete Docter, David Silverman, Lee Unkrich--;,2001--;,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.--;,"John Goodman, Billy Crystal, Mary Gibbs, Steve Buscemi--;,http://ia.media-imdb.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_SX300.jpg--;
Monty Python and the Holy Grail--;,"Terry Gilliam, Terry Jones--;,1975--;,"King Arthur and his knights embark on a low-budget search for the Grail, encountering many, very silly obstacles.--;,"Graham Chapman, John Cleese, Eric Idle, Terry Gilliam--;,http://ia.media-imdb.com/images/M/MV5BMTkzODczMTgwM15BMl5BanBnXkFtZTYwNTAwODI5._V1_SX300.jpg--;
Moonraker--;,Lewis Gilbert--;,1979--;,James Bond investigates the mid-air theft of a space shuttle and discovers a plot to commit global genocide.--;,"Roger Moore, Lois Chiles, Michael Lonsdale, Richard Kiel--;,http://ia.media-imdb.com/images/M/MV5BMjQyMjUyNzY4MF5BMl5BanBnXkFtZTcwNzIyMzY0NA@@._V1_SX300.jpg--;
Mr. Smith Goes to Washington--;,Frank Capra--;,1939--;,"A naive man is appointed to fill a vacancy in the United States Senate. His plans promptly collide with political corruption, but he doesn't back down.--;,"Jean Arthur, James Stewart, Claude Rains, Edward Arnold--;,http://ia.media-imdb.com/images/M/MV5BMjAwMzU5ODkwNF5BMl5BanBnXkFtZTcwNTg4Mjk3OA@@._V1_SX300.jpg--;
My Neighbor Totoro--;,Hayao Miyazaki--;,1988--;,"When two girls move to the country to be near their ailing mother, they have adventures with the wonderous forest spirits who live nearby.--;,"Chika Sakamoto, Hitoshi Takagi, Noriko Hidaka, Shigesato Itoi--;,http://ia.media-imdb.com/images/M/MV5BMjE3NzY5ODQwMV5BMl5BanBnXkFtZTcwNzY1NzcxNw@@._V1_SX300.jpg--;
Nausicaä of the Valley of the Wind--;,Hayao Miyazaki--;,1984--;,Warrior/pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet.--;,"Sumi Shimamoto, Mahito Tsujimura, Hisako Kyôda, Gorô Naya--;,http://ia.media-imdb.com/images/M/MV5BMTM1NjIxNTY4OF5BMl5BanBnXkFtZTcwNDE5MDIyNw@@._V1_SX300.jpg--;
Network--;,Sidney Lumet--;,1976--;,A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.--;,"Faye Dunaway, William Holden, Peter Finch, Robert Duvall--;,http://ia.media-imdb.com/images/M/MV5BNzk5MjcxNTg2MF5BMl5BanBnXkFtZTgwMzY2MTUxMDE@._V1_SX300.jpg--;
Never Say Never Again--;,Irvin Kershner--;,1983--;,"A SPECTRE agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated.--;,"Sean Connery, Klaus Maria Brandauer, Max von Sydow, Barbara Carrera--;,http://ia.media-imdb.com/images/M/MV5BMTM1NjgzMDkwOF5BMl5BanBnXkFtZTcwMzM4NzI0NA@@._V1_SX300.jpg--;
No Country for Old Men--;,"Ethan Coen, Joel Coen--;,2007--;,Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.--;,"Tommy Lee Jones, Javier Bardem, Josh Brolin, Woody Harrelson--;,http://ia.media-imdb.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_SX300.jpg--;
North by Northwest--;,Alfred Hitchcock--;,1959--;,"A hapless New York advertising executive is mistaken for a government agent by a group of foreign spies, and is pursued across the country while he looks for a way to survive.--;,"Cary Grant, Eva Marie Saint, James Mason, Jessie Royce Landis--;,http://ia.media-imdb.com/images/M/MV5BMjQwMTQ0MzgwNl5BMl5BanBnXkFtZTgwNjc4ODE4MzE@._V1_SX300.jpg--;
Octopussy--;,John Glen--;,1983--;,"A fake Fabergé egg and a fellow agent's death lead James Bond to uncover an international jewel-smuggling operation, headed by the mysterious Octopussy, being used to disguise a nuclear attack on N.A.T.O. forces.--;,"Roger Moore, Maud Adams, Louis Jourdan, Kristina Wayborn--;,http://ia.media-imdb.com/images/M/MV5BMjI2MDE0NjE1NV5BMl5BanBnXkFtZTcwNjYyMzY0NA@@._V1.._SX89_AL_.jpg_V1_SX300.jpg--;
Oldboy--;,Chan-wook Park--;,2003--;,"After being kidnapped and imprisoned for 15 years, Oh Dae-Su is released, only to find that he must find his captor in 5 days.--;,"Min-sik Choi, Ji-tae Yu, Hye-jeong Kang, Dae-han Ji--;,http://ia.media-imdb.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@._V1_SX300.jpg--;
On Her Majesty's Secret Service--;,Peter R. Hunt--;,1969--;,James Bond woos a mob boss's daughter and goes undercover to uncover the true reason for Blofeld's allergy research in the Swiss Alps that involves beautiful women from around the world.--;,"George Lazenby, Diana Rigg, Telly Savalas, Gabriele Ferzetti--;,http://ia.media-imdb.com/images/M/MV5BMTc0NDYzMjgyNV5BMl5BanBnXkFtZTcwMjgyMzY0NA@@._V1_SX300.jpg--;
On the Waterfront--;,Elia Kazan--;,1954--;,An ex-prize fighter turned longshoreman struggles to stand up to his corrupt union bosses.--;,"Marlon Brando, Karl Malden, Lee J. Cobb, Rod Steiger--;,http://ia.media-imdb.com/images/M/MV5BMTcwMTU3MjI1OV5BMl5BanBnXkFtZTgwNjE2OTI3MjE@._V1_SX300.jpg--;
Once Upon a Time in America--;,Sergio Leone--;,1984--;,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.--;,"Robert De Niro, James Woods, Elizabeth McGovern, Joe Pesci--;,http://ia.media-imdb.com/images/M/MV5BNDMwMDcyODkzOV5BMl5BanBnXkFtZTcwNTQ1Njg3OA@@._V1_SX300.jpg--;
Once Upon a Time in the West--;,Sergio Leone--;,1968--;,Epic story of a mysterious stranger with a harmonica who joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.--;,"Claudia Cardinale, Henry Fonda, Jason Robards, Charles Bronson--;,http://ia.media-imdb.com/images/M/MV5BMTEyODQzNDkzNjVeQTJeQWpwZ15BbWU4MDgyODk1NDEx._V1_SX300.jpg--;
One Flew Over the Cuckoo's Nest--;,Milos Forman--;,1975--;,A criminal pleads insanity after getting into trouble again and once in the mental institution rebels against the oppressive nurse and rallies up the scared patients.--;,"Michael Berryman, Peter Brocco, Dean R. Brooks, Alonzo Brown--;,http://ia.media-imdb.com/images/M/MV5BMTk5OTA4NTc0NF5BMl5BanBnXkFtZTcwNzI5Mzg3OA@@._V1_SX300.jpg--;
Pan's Labyrinth--;,Guillermo del Toro--;,2006--;,"In the falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.--;,"Ivana Baquero, Sergi López, Maribel Verdú, Doug Jones--;,http://ia.media-imdb.com/images/M/MV5BMTU3ODg2NjQ5NF5BMl5BanBnXkFtZTcwMDEwODgzMQ@@._V1_SX300.jpg--;
Paths of Glory--;,Stanley Kubrick--;,1957--;,"After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them.--;,"Kirk Douglas, Ralph Meeker, Adolphe Menjou, George Macready--;,"http://ia.media-imdb.com/images/M/MV5BMTUxNTcxMjI5NV5BMl5BanBnXkFtZTcwNTcyNjI3Mw@@._V1._CR17,1,331,497_SX89_AL_.jpg_V1_SX300.jpg--;
Persona--;,Ingmar Bergman--;,1966--;,A nurse is put in charge of an actress who can't talk and finds that the actress's persona is melding with hers.--;,"Bibi Andersson, Liv Ullmann, Margaretha Krook, Gunnar Björnstrand--;,http://ia.media-imdb.com/images/M/MV5BMTc1OTgxNjYyNF5BMl5BanBnXkFtZTcwNjM2MjM2NQ@@._V1_SX300.jpg--;
Pirates of the Caribbean: At World's End--;,Gore Verbinski--;,2007--;,"Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, find Jack Sparrow, and make their final alliances for one last decisive battle.--;,"Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley--;,http://ia.media-imdb.com/images/M/MV5BMjIyNjkxNzEyMl5BMl5BanBnXkFtZTYwMjc3MDE3._V1_SX300.jpg--;
Pirates of the Caribbean: Dead Man's Chest--;,Gore Verbinski--;,2006--;,"Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well.--;,"Johnny Depp, Orlando Bloom, Keira Knightley, Jack Davenport--;,http://ia.media-imdb.com/images/M/MV5BMTcwODc1MTMxM15BMl5BanBnXkFtZTYwMDg1NzY3._V1_SX300.jpg--;
Pirates of the Caribbean: On Stranger Tides--;,Rob Marshall--;,2011--;,"Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.--;,"Johnny Depp, Penélope Cruz, Geoffrey Rush, Ian McShane--;,http://ia.media-imdb.com/images/M/MV5BMjE5MjkwODI3Nl5BMl5BanBnXkFtZTcwNjcwMDk4NA@@._V1_SX300.jpg--;
Pirates of the Caribbean: The Curse of the Black Pearl--;,Gore Verbinski--;,2003--;,"Blacksmith Will Turner teams up with eccentric pirate 'Captain' Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead.--;,"Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley--;,http://ia.media-imdb.com/images/M/MV5BMjAyNDM4MTc2N15BMl5BanBnXkFtZTYwNDk0Mjc3._V1_SX300.jpg--;
Pirates of the Caribbean: The Curse of the Black Pearl--;,Gore Verbinski--;,2003--;,"Blacksmith Will Turner teams up with eccentric pirate 'Captain' Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead.--;,"Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley--;,http://ia.media-imdb.com/images/M/MV5BMjAyNDM4MTc2N15BMl5BanBnXkFtZTYwNDk0Mjc3._V1_SX300.jpg--;
Platoon--;,Oliver Stone--;,1986--;,A young recruit in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.--;,"Tom Berenger, Keith David, Willem Dafoe, Forest Whitaker--;,http://ia.media-imdb.com/images/M/MV5BNTU3NzY4ODY5MF5BMl5BanBnXkFtZTcwOTkzNzE1NA@@._V1_SX300.jpg--;
Primal Fear--;,Gregory Hoblit--;,1996--;,"An altar boy is accused of murdering a priest, and the truth is buried several layers deep.--;,"Richard Gere, Laura Linney, John Mahoney, Alfre Woodard--;,http://ia.media-imdb.com/images/M/MV5BMTk0MjkxNzczNF5BMl5BanBnXkFtZTgwMzEyNjQxMTE@._V1_SX300.jpg--;
Princess Mononoke--;,Hayao Miyazaki--;,1997--;,"On a journey to find the cure for a Tatarigami's curse, Ashitaka finds himself in the middle of a war between the forest gods and Tatara, a mining colony. In this quest he also meets San, the Mononoke Hime.--;,"Billy Crudup, Billy Bob Thornton, Minnie Driver, John DiMaggio--;,http://ia.media-imdb.com/images/M/MV5BMjgzNTUwODQzN15BMl5BanBnXkFtZTcwMTc4ODE3OQ@@._V1_SX300.jpg--;
Prisoners--;,Denis Villeneuve--;,2013--;,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?--;,"Hugh Jackman, Jake Gyllenhaal, Viola Davis, Maria Bello--;,http://ia.media-imdb.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_SX300.jpg--;
Psycho--;,Alfred Hitchcock--;,1960--;,"A Phoenix secretary steals $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother.--;,"Anthony Perkins, Vera Miles, John Gavin, Janet Leigh--;,http://ia.media-imdb.com/images/M/MV5BMTgzMzM3NDY0NF5BMl5BanBnXkFtZTgwNDgwNDgwNzE@._V1_SX300.jpg--;
Pulp Fiction--;,Quentin Tarantino--;,1994--;,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.--;,"Tim Roth, Amanda Plummer, Laura Lovelace, John Travolta--;,http://ia.media-imdb.com/images/M/MV5BMTkxMTA5OTAzMl5BMl5BanBnXkFtZTgwNjA5MDc3NjE@._V1_SX300.jpg--;
Quantum of Solace--;,Marc Forster--;,2008--;,"James Bond descends into mystery as he tries to stop a mysterious organization from eliminating a country's most valuable resource. All the while, he still tries to seek revenge over the death of his love.--;,"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench--;,http://ia.media-imdb.com/images/M/MV5BMTY0MjI4MDI5MF5BMl5BanBnXkFtZTcwODkwNjk3MQ@@._V1_SX300.jpg--;
Raging Bull--;,Martin Scorsese--;,1980--;,"An emotionally self-destructive boxer's journey through life, as the violence and temper that leads him to the top in the ring, destroys his life outside it.--;,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent--;,http://ia.media-imdb.com/images/M/MV5BMjIxOTg3OTc5MF5BMl5BanBnXkFtZTcwNzkwNjMwNA@@._V1_SX300.jpg--;
